CD_MUN,NM_MUN,SIGLA_UF,hi_max_c,hi_mean_c,month,precip_sum_mm,rh_mean_pct,tmax_c,tmean_c,tmin_c,year,ym,LOCATION
5104609,Itiquira,MT,34.24233735,25.80968382,5,477.6263637,66.1094549,32.22183171,24.70254932,16.08386203,2002,2002-05,PLANÍCIE
5100607,Alto Taquari,MT,31.34317146,24.27025427,5,577.4236416,66.10470857,30.83325594,22.66410631,12.93780302,2002,2002-05,PLANALTO
5100300,Alto Araguaia,MT,33.03483007,25.06938244,5,473.5200267,64.95014617,32.1544145,23.86845467,13.69222261,2002,2002-05,PLANALTO
5100409,Alto Garças,MT,31.74737638,24.91606552,5,235.4012244,64.12703782,31.16130565,23.50609667,12.94850145,2002,2002-05,PLANALTO
5108105,Tesouro,MT,,,5,,,,,,2002,2002-05,PLANALTO
5106372,Pedra Preta,MT,33.73562682,26.04784628,5,183.6551659,63.22210833,32.76736283,24.93740096,13.88527221,2002,2002-05,PLANALTO
5107297,São José do Povo,MT,35.11701335,27.26232614,5,125.9644713,59.89687153,34.64941787,26.23215627,16.19036444,2002,2002-05,PLANALTO
5104203,Guiratinga,MT,33.44845708,26.02387167,5,204.1242487,62.40008018,33.02381636,24.82948078,13.46933077,2002,2002-05,PLANALTO
5107008,Poxoréu,MT,34.23122509,26.28233648,5,214.3022664,62.97703002,33.80918714,25.35465995,14.95560382,2002,2002-05,PLANALTO
5107040,Primavera do Leste,MT,33.00003338,25.57637597,5,169.398723,62.68059731,32.76839959,24.73567505,13.56060659,2002,2002-05,PLANALTO
5107404,São Pedro da Cipa,MT,34.31454839,26.43160089,5,242.5686166,63.93879782,34.10992624,25.54652296,15.31141989,2002,2002-05,PLANALTO
5104807,Jaciara,MT,33.02679238,25.30748492,5,712.7148522,68.91396208,32.01267559,24.47244062,16.05327668,2002,2002-05,PLANALTO
5105200,Juscimeira,MT,34.47679538,26.32018078,5,426.9757426,66.03714695,33.75235068,25.3828086,16.00818453,2002,2002-05,PLANALTO
5103601,Dom Aquino,MT,33.54670295,25.93093414,5,296.2231878,64.36538934,33.27583593,25.0592882,14.85030448,2002,2002-05,PLANALTO
5008008,Terenos,MS,32.15503515,24.87195108,6,3.99237726,59.14736409,32.59902903,23.30289223,15.72799155,2002,2002-06,PLANALTO
5003488,Dois Irmãos do Buriti,MS,32.1656746,24.49517726,6,5.899395915,62.83006441,32.41702899,22.89003085,15.13573037,2002,2002-06,PLANALTO
5003108,Corguinho,MS,31.76601187,24.67536063,6,1.768952638,60.57972376,32.18926722,23.08343059,15.76598252,2002,2002-06,PLANALTO
5007307,Rio Negro,MS,31.77424145,24.80568259,6,1.564873524,59.54922966,32.09217383,23.30531744,15.53664435,2002,2002-06,PLANALTO
5007695,São Gabriel do Oeste,MS,30.85434246,25.11402868,6,2.677674314,54.92287281,31.52513343,23.10662644,15.78332986,2002,2002-06,PLANALTO
5001508,Bandeirantes,MS,30.88107707,24.91607134,6,3.354216337,56.63388078,31.47732426,22.79817492,15.52016072,2002,2002-06,PLANALTO
5007901,Sidrolândia,MS,31.54277367,24.50652059,6,3.551553031,60.57783105,32.1033528,22.60072177,14.82019424,2002,2002-06,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,6,,,,,,2002,2002-06,PLANALTO
5002605,Camapuã,MS,30.7845857,25.46958978,6,1.055089014,51.73956464,31.66856708,23.49463977,15.8560734,2002,2002-06,PLANALTO
5004908,Jaraguari,MS,30.89705322,25.02714865,6,4.772985231,55.3218109,31.61285623,23.07099178,15.66143805,2002,2002-06,PLANALTO
5007505,Rochedo,MS,32.0266115,25.1560486,6,1.712825662,56.59482733,32.55065085,23.48542714,16.10843097,2002,2002-06,PLANALTO
5002704,Campo Grande,MS,31.43076531,24.96843472,6,7.164656247,56.73782591,32.00332501,23.17800159,15.55423891,2002,2002-06,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,32.37198155,25.15672972,6,0.991550409,59.15615265,32.62621935,23.71950297,15.95145054,2002,2002-06,PLANÍCIE
5007935,Sonora,MS,30.65389701,25.17890502,6,0.344930858,56.18743506,31.45140462,23.20600706,14.92431066,2002,2002-06,PLANÍCIE
5003306,Coxim,MS,32.69038442,25.59162375,6,0.318494958,55.64062197,33.33676939,24.20546245,15.90512369,2002,2002-06,PLANÍCIE
5003256,Costa Rica,MS,29.1284357,25.55915161,6,0.278793233,50.61409318,29.96060333,22.33343101,14.42323033,2002,2002-06,PLANALTO
5003900,Figueirão,MS,31.05290853,25.82624074,6,0.349189136,50.7100288,32.06819717,23.74412955,15.25914671,2002,2002-06,PLANALTO
5006408,Pedro Gomes,MS,31.69126033,25.49431314,6,0.31718332,55.03585082,32.62173801,23.80992603,14.93082277,2002,2002-06,PLANALTO
5000252,Alcinópolis,MS,30.89631287,25.85206517,6,0.291362191,51.65741603,32.13025641,23.59646625,14.54350693,2002,2002-06,PLANALTO
5005400,Maracaju,MS,30.54005612,24.04648734,6,28.7416457,64.22373865,30.34735905,21.50718484,13.5109228,2002,2002-06,PLANALTO
5006606,Ponta Porã,MS,31.66253117,23.68465975,6,74.39152493,67.3088125,29.46110482,20.51765936,11.94026553,2002,2002-06,PLANALTO
5000906,Antônio João,MS,31.69232394,23.76106014,6,120.9849125,67.9457393,30.32047465,20.77544467,11.33251605,2002,2002-06,PLANALTO
5003207,Corumbá,MS,34.14718597,25.37979827,6,5.736329413,63.50612161,33.43301392,23.48793394,13.83629321,2002,2002-06,PLANÍCIE
5005202,Ladário,MS,33.54761975,24.88724664,6,11.147137,66.79291608,32.5408743,22.32684588,12.42259404,2002,2002-06,PLANÍCIE
5006903,Porto Murtinho,MS,33.8965384,24.85001275,6,81.4883138,67.65414404,32.4095521,21.56320119,11.16630788,2002,2002-06,PLANÍCIE
5002803,Caracol,MS,33.06744227,24.38267512,6,159.5862993,69.85241571,31.8725304,20.76652226,10.04092977,2002,2002-06,PLANALTO
5002209,Bonito,MS,31.55608071,23.95114307,6,49.83419467,68.95449101,30.75771498,21.26552171,11.9702723,2002,2002-06,PLANALTO
5005806,Nioaque,MS,31.88101293,24.39281184,6,25.34849068,64.71075655,31.71110331,22.25437642,13.74127365,2002,2002-06,PLANALTO
5005004,Jardim,MS,31.58311485,24.02122345,6,61.58795381,68.40354012,30.93248181,20.99610759,11.45873206,2002,2002-06,PLANALTO
5004106,Guia Lopes da Laguna,MS,31.32637599,24.19785697,6,37.21817028,65.64648245,31.12699182,21.61606826,12.65307192,2002,2002-06,PLANALTO
5002100,Bela Vista,MS,32.42738956,24.06868901,6,166.1110591,69.28638179,31.41281548,20.84450152,10.58103884,2002,2002-06,PLANALTO
5001102,Aquidauana,MS,33.45602383,25.16135594,6,5.932776812,61.66419049,33.07822062,23.78483556,15.39006923,2002,2002-06,PLANÍCIE
5005608,Miranda,MS,33.65484435,24.53738374,6,12.64506256,66.57130616,32.53787152,22.66611711,13.64600482,2002,2002-06,PLANÍCIE
5000708,Anastácio,MS,32.35322004,24.66053051,6,16.40870872,63.46818196,32.19039595,22.90845062,14.71448088,2002,2002-06,PLANALTO
5002159,Bodoquena,MS,32.31528423,23.86292799,6,25.21681725,69.65893564,31.21573675,21.66576372,12.82357189,2002,2002-06,PLANÍCIE
5106505,Poconé,MT,33.76643835,25.12255964,6,0.538204741,65.58860479,33.24042398,23.88204197,15.06420446,2002,2002-06,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,32.95039985,25.05599218,6,0.395704063,63.40460152,32.77298614,23.86757119,15.06862167,2002,2002-06,PLANÍCIE
5101605,Barão de Melgaço,MT,33.67868655,25.43636426,6,0.304447537,62.95292574,33.58064741,24.32289972,15.6854812,2002,2002-06,PLANÍCIE
5103403,Cuiabá,MT,32.25131973,24.83155862,6,1.005572909,62.37063583,32.55988868,23.47751169,14.63612414,2002,2002-06,PLANALTO
5107800,Santo Antônio de Leverger,MT,33.15052385,25.43361,6,0.543462733,60.23389777,33.37915029,24.30436086,15.71083589,2002,2002-06,PLANÍCIE
5108402,Várzea Grande,MT,33.10965186,25.21325483,6,0.289652693,62.35848472,33.07968927,24.05298126,15.45561241,2002,2002-06,PLANALTO
5103007,Chapada dos Guimarães,MT,31.02134362,25.04082475,6,0.785359631,57.98229338,31.68853224,23.55981578,15.05612457,2002,2002-06,PLANALTO
5104906,Jangada,MT,32.80209277,25.46567907,6,0.307593663,60.01469374,32.75977063,24.32311198,15.55609203,2002,2002-06,PLANALTO
5105903,Nobres,MT,31.95386972,25.14721494,6,0.494141846,59.26811267,32.53626936,23.81296035,15.21965498,2002,2002-06,PLANALTO
5107701,Rosário Oeste,MT,32.18744638,25.25534515,6,0.34729605,59.27660136,32.48846416,23.9903819,15.21780207,2002,2002-06,PLANALTO
5106455,Planalto da Serra,MT,30.30946864,25.64098142,6,0.285097353,53.27716012,31.10764531,23.86885269,16.05234317,2002,2002-06,PLANALTO
5102678,Campo Verde,MT,29.12724706,24.53802807,6,1.810433108,58.92387128,29.81705025,22.1374469,14.28927891,2002,2002-06,PLANALTO
5106208,Nova Brasilândia,MT,30.69307539,25.50346197,6,0.312672599,54.33938054,31.48683914,23.83136156,15.46970917,2002,2002-06,PLANALTO
5100102,Acorizal,MT,32.75560873,25.27499392,6,0.279133227,60.81314929,32.86275947,24.04041189,15.54963858,2002,2002-06,PLANALTO
5106851,Porto Estrela,MT,32.66252043,24.52725518,6,1.16265838,66.17210839,32.59698639,23.46843427,13.96991331,2002,2002-06,PLANALTO
5101704,Barra do Bugres,MT,32.9578551,24.56285494,6,1.689492667,66.19138984,32.75595278,23.56081574,14.12253924,2002,2002-06,PLANALTO
5107958,Tangará da Serra,MT,31.40878766,24.08505066,6,2.091579189,65.84152424,31.59763696,22.68486811,13.10397671,2002,2002-06,PLANALTO
5103452,Denise,MT,33.43885675,25.05210408,6,0.349480116,63.66906546,33.53471162,24.17627932,14.70752051,2002,2002-06,PLANALTO
5102637,Campo Novo do Parecis,MT,29.90088472,24.13674209,6,1.451656767,62.87514623,30.34673188,22.34851674,13.25993678,2002,2002-06,PLANALTO
5106232,Nova Olímpia,MT,33.61387837,24.75183968,6,1.207865035,65.8438852,33.52712104,24.05026688,14.47909648,2002,2002-06,PLANALTO
5106000,Nortelândia,MT,32.23896632,25.12805487,6,0.401397758,59.61774183,32.8799662,23.90553592,14.76627723,2002,2002-06,PLANALTO
5103502,Diamantino,MT,31.51297884,24.83870208,6,0.524232206,60.50695881,32.11477128,23.39155157,14.58583674,2002,2002-06,PLANALTO
5100508,Alto Paraguai,MT,32.82578173,25.02924725,6,0.334105057,62.32639793,32.90086337,23.79615054,14.48094207,2002,2002-06,PLANALTO
5107263,Santo Afonso,MT,32.45693345,24.72239067,6,1.086561332,63.34073703,32.7216111,23.70884953,14.09423231,2002,2002-06,PLANALTO
5101308,Arenápolis,MT,33.15984223,25.22895241,6,0.306272382,61.53882959,33.56819871,24.26003417,14.94840404,2002,2002-06,PLANALTO
5108857,Nova Marilândia,MT,31.62728927,24.78737916,6,0.780575114,61.33066847,32.07456638,23.5665002,14.21719243,2002,2002-06,PLANALTO
5102504,Cáceres,MT,33.83898659,25.20797261,6,2.573920952,65.43824331,33.2185517,23.92904056,14.68879567,2002,2002-06,PLANÍCIE
5103437,Curvelândia,MT,33.60248714,25.15150261,6,1.255361571,65.46696421,33.23680927,24.03207847,14.86074276,2002,2002-06,PLANÍCIE
5105234,Lambari D'Oeste,MT,33.54559995,24.65478932,6,1.244505014,68.03019895,32.94321233,23.65850819,14.45069656,2002,2002-06,PLANÍCIE
5107206,Rio Branco,MT,32.57721783,24.27041862,6,1.999994545,68.62342312,32.05167101,22.87826348,12.28972969,2002,2002-06,PLANALTO
5107750,Salto do Céu,MT,31.92148599,24.1911385,6,2.960653477,67.40947957,31.75449603,22.74256331,13.05815214,2002,2002-06,PLANALTO
5105507,Vila Bela da Santíssima Trindade,MT,33.16291243,24.11855056,6,30.99210875,71.41339509,31.37719278,22.57155664,12.8038179,2002,2002-06,PLANALTO
5106752,Pontes e Lacerda,MT,30.8707285,23.64106215,6,40.8902918,71.15478889,30.29604674,21.88197097,12.42694179,2002,2002-06,PLANALTO
5108352,Vale de São Domingos,MT,30.83126924,23.67608177,6,7.646807525,68.56654371,30.94253797,22.01603973,12.51085412,2002,2002-06,PLANALTO
5106828,Porto Esperidião,MT,33.01833401,24.5142614,6,29.36772674,68.93729087,32.27284078,23.10926451,13.36642586,2002,2002-06,PLANÍCIE
5105622,Mirassol d'Oeste,MT,33.28796051,24.97592602,6,2.047585601,65.48987663,32.91906797,23.77939282,14.35665007,2002,2002-06,PLANÍCIE
5107107,São José dos Quatro Marcos,MT,33.56290005,25.02920767,6,4.732294878,65.86257346,33.10389362,23.82032184,14.05898417,2002,2002-06,PLANALTO
5103957,Glória D'Oeste,MT,33.78716996,25.19870803,6,5.298499533,65.36273764,33.34686985,23.96520357,14.33165266,2002,2002-06,PLANÍCIE
5104500,Indiavaí,MT,32.63262196,24.38453015,6,5.912977487,68.30362729,32.33708987,22.99471301,12.75012578,2002,2002-06,PLANALTO
5105002,Jauru,MT,31.8627104,24.00598304,6,7.566742436,69.05152559,31.69249963,22.49838096,12.77938956,2002,2002-06,PLANALTO
5103809,Figueirópolis D'Oeste,MT,33.2895207,24.77216383,6,8.18120702,67.27272419,32.83917074,23.45553392,13.57868047,2002,2002-06,PLANALTO
5101258,Araputanga,MT,32.3360376,24.26830447,6,4.546315833,68.08514021,32.0931129,22.84014068,12.53165908,2002,2002-06,PLANALTO
5107156,Reserva do Cabaçal,MT,30.99591063,23.83819154,6,5.358192979,67.40288016,31.05338285,22.19852233,12.41965016,2002,2002-06,PLANALTO
5107768,Santa Rita do Trivelato,MT,30.45188109,25.23045697,6,0.372103646,56.15078087,31.23024813,23.70416709,15.9347005,2002,2002-06,PLANALTO
5107602,Rondonópolis,MT,31.44478646,25.36882979,6,0.301074676,55.89019681,32.27867101,23.92574547,16.34250261,2002,2002-06,PLANÍCIE
5104609,Itiquira,MT,30.56943847,25.2771588,6,0.344412416,55.82360286,31.36821046,23.33703347,15.16925345,2002,2002-06,PLANÍCIE
5100607,Alto Taquari,MT,29.23243937,25.44419045,6,0.287137149,51.67289499,29.53356215,21.7776793,13.62499542,2002,2002-06,PLANALTO
5100300,Alto Araguaia,MT,29.96668098,25.60874421,6,0.301029233,51.25558293,30.92259741,22.95450372,13.80235553,2002,2002-06,PLANALTO
5100409,Alto Garças,MT,29.47382234,25.47112674,6,0.295521941,51.59368037,29.97188472,22.44767858,13.50404181,2002,2002-06,PLANALTO
5108105,Tesouro,MT,,,6,,,,,,2002,2002-06,PLANALTO
5106372,Pedra Preta,MT,30.62354003,25.59931138,6,0.30272963,52.87514817,31.58922053,23.54921859,14.73636701,2002,2002-06,PLANALTO
5107297,São José do Povo,MT,31.90426676,25.94610272,6,0.282312535,51.92660454,32.99335995,24.51970632,15.97761111,2002,2002-06,PLANALTO
5104203,Guiratinga,MT,30.40705295,25.64998202,6,0.286114217,52.4548507,31.30429827,23.42774895,14.20036648,2002,2002-06,PLANALTO
5107008,Poxoréu,MT,31.22560384,25.52844359,6,0.692381553,53.61326515,32.36502555,23.90722814,14.92256115,2002,2002-06,PLANALTO
5107040,Primavera do Leste,MT,30.21113516,25.22975578,6,0.352032666,53.38402663,31.55544015,23.34004784,14.02923512,2002,2002-06,PLANALTO
5107404,São Pedro da Cipa,MT,31.58127322,25.28131803,6,0.811286107,56.65021666,32.51813012,23.81060653,15.59501118,2002,2002-06,PLANALTO
5104807,Jaciara,MT,30.49508177,24.73304899,6,1.3104132,59.43823636,31.17269159,22.98225698,14.9027339,2002,2002-06,PLANALTO
5105200,Juscimeira,MT,31.57243778,25.05804761,6,0.49723688,58.63915902,32.27506663,23.61016022,15.8359244,2002,2002-06,PLANALTO
5103601,Dom Aquino,MT,30.85050931,25.1007049,6,0.492814277,56.81225891,31.76672774,23.36711656,15.01513789,2002,2002-06,PLANALTO
5008008,Terenos,MS,34.14446702,25.23046031,7,1490.630383,58.33427718,31.96166733,22.10828624,8.885898911,2002,2002-07,PLANALTO
5003488,Dois Irmãos do Buriti,MS,34.71972718,24.98659545,7,1478.931236,62.13123027,32.22591663,21.63071885,8.312485682,2002,2002-07,PLANALTO
5003108,Corguinho,MS,33.26649964,24.93088313,7,1111.712439,60.84513792,32.07213392,22.09194964,8.781584024,2002,2002-07,PLANALTO
5007307,Rio Negro,MS,33.4674872,25.02496683,7,729.7226704,60.97883687,32.20392681,22.35439921,8.169422572,2002,2002-07,PLANALTO
5007695,São Gabriel do Oeste,MS,34.4360092,25.08650504,7,702.1109492,58.24083618,31.39763872,21.94476413,8.726038496,2002,2002-07,PLANALTO
5001508,Bandeirantes,MS,34.9797548,25.09513021,7,785.2405986,57.63311766,31.33774384,21.67706164,8.272002793,2002,2002-07,PLANALTO
5007901,Sidrolândia,MS,36.09570016,25.214334,7,831.8489749,59.30700763,31.56482393,21.34007686,8.113204353,2002,2002-07,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,7,,,,,,2002,2002-07,PLANALTO
5002605,Camapuã,MS,34.42558038,25.3848379,7,677.8726621,54.42345553,31.58343138,22.32405754,9.44695117,2002,2002-07,PLANALTO
5004908,Jaraguari,MS,34.81464191,25.19831978,7,1293.482183,56.29867289,30.93315759,21.68427623,8.89501485,2002,2002-07,PLANALTO
5007505,Rochedo,MS,34.01664135,25.31316064,7,1131.391185,55.99676089,32.17685287,22.46686826,8.86691862,2002,2002-07,PLANALTO
5002704,Campo Grande,MS,35.04908688,25.23691955,7,1461.884745,56.91426473,31.23353066,21.86938291,8.719402367,2002,2002-07,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,34.11105433,25.42070448,7,523.1072725,59.49220015,32.8276091,23.18825849,9.592957455,2002,2002-07,PLANÍCIE
5007935,Sonora,MS,32.63555022,25.37821594,7,219.3595232,57.67244082,32.76523121,23.26498628,10.95132002,2002,2002-07,PLANÍCIE
5003306,Coxim,MS,34.55626063,25.71549597,7,372.2769859,57.03379434,33.51774949,23.79952212,10.20025192,2002,2002-07,PLANÍCIE
5003256,Costa Rica,MS,35.07398584,25.32369203,7,249.4364851,53.60539266,31.52292531,22.02455246,8.793817674,2002,2002-07,PLANALTO
5003900,Figueirão,MS,34.28621672,25.59053309,7,536.3371742,53.70009481,32.49083496,23.14260232,9.621725573,2002,2002-07,PLANALTO
5006408,Pedro Gomes,MS,33.9837914,25.52334601,7,293.0343041,57.49515395,33.60220321,23.61898121,11.00295054,2002,2002-07,PLANALTO
5000252,Alcinópolis,MS,34.21468217,25.58822992,7,357.1313148,54.75801702,33.2823705,23.31807223,9.62124265,2002,2002-07,PLANALTO
5005400,Maracaju,MS,38.22880707,24.88494745,7,1112.388424,64.54340154,30.313616,19.97456129,6.751329742,2002,2002-07,PLANALTO
5006606,Ponta Porã,MS,39.71582897,24.6382202,7,918.2334274,68.79194744,29.25146574,18.85956479,5.439035732,2002,2002-07,PLANALTO
5000906,Antônio João,MS,39.39707123,24.50503156,7,722.7842803,69.42310268,30.03161058,19.22236646,5.543375378,2002,2002-07,PLANALTO
5003207,Corumbá,MS,35.60022737,25.77822857,7,359.4273266,62.89236937,33.98678169,23.19516013,10.49501393,2002,2002-07,PLANÍCIE
5005202,Ladário,MS,34.48935699,25.02742729,7,417.2802359,66.64286306,33.41182217,21.95105684,9.465864454,2002,2002-07,PLANÍCIE
5006903,Porto Murtinho,MS,35.58512101,24.93086599,7,646.909533,67.97709121,32.37622716,20.50978903,7.153740966,2002,2002-07,PLANÍCIE
5002803,Caracol,MS,36.79061219,24.62192922,7,671.6808811,70.27745583,31.72677699,19.55868459,6.543571453,2002,2002-07,PLANALTO
5002209,Bonito,MS,37.35396972,24.35363073,7,1457.678573,69.45101228,30.19631693,19.90030169,6.927425859,2002,2002-07,PLANALTO
5005806,Nioaque,MS,36.0453115,24.85495335,7,1292.237387,64.49487762,31.80344359,20.94886898,7.561649665,2002,2002-07,PLANALTO
5005004,Jardim,MS,37.96293921,24.57705072,7,610.4265347,68.36764544,30.75480723,19.74273599,6.029639726,2002,2002-07,PLANALTO
5004106,Guia Lopes da Laguna,MS,37.86135622,24.79202943,7,802.4613605,65.73072035,31.15702292,20.26151912,6.210198294,2002,2002-07,PLANALTO
5002100,Bela Vista,MS,38.19875841,24.56138967,7,589.5975275,69.77077777,31.12839456,19.5621046,6.497651862,2002,2002-07,PLANALTO
5001102,Aquidauana,MS,34.51697056,25.48700946,7,1036.281453,61.4177856,33.02308214,22.89724629,9.805505979,2002,2002-07,PLANÍCIE
5005608,Miranda,MS,34.73969575,24.8490417,7,828.303051,66.81634108,32.2528081,21.63050688,8.651040608,2002,2002-07,PLANÍCIE
5000708,Anastácio,MS,34.7351923,25.02574008,7,1797.545929,62.86158955,32.25856417,21.64778327,8.661693697,2002,2002-07,PLANALTO
5002159,Bodoquena,MS,35.96553118,24.26669545,7,1077.491646,69.82626264,30.80644375,20.45157905,7.74452922,2002,2002-07,PLANÍCIE
5106505,Poconé,MT,36.17313411,26.00032523,7,93.77064359,64.09051858,34.41260207,24.22141835,13.10136371,2002,2002-07,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,34.97927135,25.99654188,7,98.26727472,62.02258651,34.04470399,24.54330839,14.34025542,2002,2002-07,PLANÍCIE
5101605,Barão de Melgaço,MT,35.98322373,26.16556072,7,208.6310107,61.60404591,34.48549562,24.5999799,13.21673937,2002,2002-07,PLANÍCIE
5103403,Cuiabá,MT,33.9005089,25.52975195,7,168.9337875,62.38789131,33.86458824,24.17773223,14.01878146,2002,2002-07,PLANALTO
5107800,Santo Antônio de Leverger,MT,35.311443,26.09599782,7,214.3877409,60.02226535,34.46883391,24.7265899,13.35048634,2002,2002-07,PLANÍCIE
5108402,Várzea Grande,MT,34.75889583,26.10382325,7,102.3599039,61.49667528,34.20796698,24.74190014,14.9827294,2002,2002-07,PLANALTO
5103007,Chapada dos Guimarães,MT,32.64929645,25.35425469,7,186.6514335,60.32988783,33.28348259,24.14063792,14.22923439,2002,2002-07,PLANALTO
5104906,Jangada,MT,34.27436446,26.19784017,7,169.8825862,60.07109632,33.63448316,24.85762017,15.03499036,2002,2002-07,PLANALTO
5105903,Nobres,MT,33.59971632,25.64902636,7,280.7724612,60.87239165,33.59394241,24.48149444,14.45338247,2002,2002-07,PLANALTO
5107701,Rosário Oeste,MT,33.89184636,25.8360281,7,242.6158538,60.53020577,33.7751585,24.66941772,14.88054213,2002,2002-07,PLANALTO
5106455,Planalto da Serra,MT,32.13944982,26.00641249,7,26.57800342,54.69099522,33.58431865,24.77241675,15.29904009,2002,2002-07,PLANALTO
5102678,Campo Verde,MT,30.66980019,24.8684899,7,86.47110797,59.02080516,31.56163051,23.00329073,12.89680647,2002,2002-07,PLANALTO
5106208,Nova Brasilândia,MT,32.44865024,25.80251911,7,89.76519364,56.45695802,33.53639474,24.5794953,14.75945163,2002,2002-07,PLANALTO
5100102,Acorizal,MT,34.2627169,25.96339618,7,234.9191826,61.41766635,33.80407356,24.62946387,15.04903779,2002,2002-07,PLANALTO
5106851,Porto Estrela,MT,34.68775086,25.39624534,7,103.9297227,66.12218198,33.61122049,24.08000898,14.16925941,2002,2002-07,PLANALTO
